step,loss,ce_loss,accuracy,grad_norm
44,4.39805269241333,4.39805269241333,0.2098214328289032,1.708732008934021
45,4.283722877502441,4.283722877502441,0.2555803656578064,2.2160065174102783
46,4.260942459106445,4.260942459106445,0.23105590045452118,2.363663673400879
47,4.186036109924316,4.186036109924316,0.26755449175834656,2.077038049697876
48,3.925926685333252,3.925926685333252,0.31496062874794006,1.8475768566131592
49,4.216818809509277,4.216818809509277,0.2373271882534027,2.1816511154174805
50,4.0211663246154785,4.0211663246154785,0.31801241636276245,2.0438952445983887
51,4.082412242889404,4.082412242889404,0.2925170063972473,1.960451602935791
52,4.108223915100098,4.108223915100098,0.3102678656578064,1.675316572189331
53,4.346456527709961,4.346456527709961,0.26129427552223206,1.5673186779022217
54,3.755986452102661,3.755986452102661,0.3895089328289032,2.2582340240478516
55,4.056378364562988,4.056378364562988,0.3182346224784851,1.5218782424926758
56,4.134799480438232,4.134799480438232,0.3046875,1.7041206359863281
57,4.030001163482666,4.030001163482666,0.3303571343421936,1.6552256345748901
58,3.975682497024536,3.975682497024536,0.3214285671710968,1.5353288650512695
59,4.053587436676025,4.053587436676025,0.32789117097854614,1.9183508157730103
60,3.862644672393799,3.862644672393799,0.33075931668281555,2.252393960952759
61,3.874329090118408,3.874329090118408,0.3515625,1.4920324087142944
62,4.175436019897461,4.175436019897461,0.2912946343421936,1.648756504058838
63,3.989204168319702,3.989204168319702,0.3370535671710968,1.5260696411132812
64,3.956308603286743,3.956308603286743,0.3361344635486603,1.4482016563415527
65,3.9513189792633057,3.9513189792633057,0.33520808815956116,1.5369760990142822
66,3.9549777507781982,3.9549777507781982,0.3433583974838257,1.4856200218200684
67,3.959399700164795,3.959399700164795,0.3515625,1.9687167406082153
68,3.9040474891662598,3.9040474891662598,0.35593220591545105,2.013615369796753
69,3.933641195297241,3.933641195297241,0.3534482717514038,1.9555833339691162
70,3.89514422416687,3.89514422416687,0.3627232015132904,1.8492100238800049
71,3.9132471084594727,3.9132471084594727,0.373092919588089,1.6521556377410889
72,4.177581310272217,4.177581310272217,0.32603687047958374,1.7309659719467163
73,3.8132221698760986,3.8132221698760986,0.3504464328289032,2.045062780380249
74,3.849438190460205,3.849438190460205,0.3705357015132904,1.287880778312683
75,3.9477803707122803,3.9477803707122803,0.3527180850505829,1.522554636001587
76,3.778581380844116,3.778581380844116,0.390625,1.767324447631836
77,3.7850749492645264,3.7850749492645264,0.3805803656578064,1.4426325559616089
78,3.9371933937072754,3.9371933937072754,0.3668280839920044,1.6257383823394775
79,3.848405122756958,3.848405122756958,0.3616071343421936,2.556849241256714
80,3.4903082847595215,3.4903082847595215,0.4453125,2.2230708599090576
81,3.7491536140441895,3.7491536140441895,0.3892013430595398,1.7635095119476318
82,3.5450830459594727,3.5450830459594727,0.4354838728904724,1.6431009769439697
83,3.620231866836548,3.620231866836548,0.41636142134666443,1.690602421760559
84,3.866708993911743,3.866708993911743,0.37120360136032104,1.6383121013641357
85,3.9795544147491455,3.9795544147491455,0.350649356842041,1.4626843929290771
86,3.515402317047119,3.515402317047119,0.4411027431488037,1.720810055732727
87,3.7503821849823,3.7503821849823,0.3883928656578064,1.5377219915390015
88,3.7843852043151855,3.7843852043151855,0.3828125,1.2752290964126587
89,3.9258456230163574,3.9258456230163574,0.3484320640563965,1.6702055931091309
90,3.8861656188964844,3.8861656188964844,0.3694196343421936,1.257911205291748
91,3.695296049118042,3.695296049118042,0.4073660671710968,1.382500410079956
92,3.638511896133423,3.638511896133423,0.4185267984867096,1.2398278713226318
93,4.097214221954346,4.097214221954346,0.3366336524486542,1.520169734954834
94,3.633465528488159,3.633465528488159,0.41536614298820496,1.7140871286392212
95,3.643322467803955,3.643322467803955,0.40515223145484924,1.6553760766983032
96,3.6134400367736816,3.6134400367736816,0.4060150384902954,1.8672995567321777
97,3.798063039779663,3.798063039779663,0.37168142199516296,1.5969566106796265
98,3.5632762908935547,3.5632762908935547,0.41359448432922363,1.392627477645874
99,3.819976806640625,3.819976806640625,0.37072017788887024,1.6712042093276978
100,3.666128635406494,3.666128635406494,0.3939732015132904,1.591154932975769
101,3.4606587886810303,3.4606587886810303,0.453125,1.705557942390442
102,3.750483274459839,3.750483274459839,0.3958333432674408,1.7640551328659058
103,3.5326945781707764,3.5326945781707764,0.41922563314437866,2.2392683029174805
104,3.6705734729766846,3.6705734729766846,0.40852129459381104,1.83420991897583
105,3.4738049507141113,3.4738049507141113,0.4181184768676758,1.4121711254119873
106,3.7379844188690186,3.7379844188690186,0.38514286279678345,2.076742649078369
107,3.3919789791107178,3.3919789791107178,0.4525916576385498,1.492297887802124
108,3.6761057376861572,3.6761057376861572,0.3897243142127991,1.493146300315857
109,3.502284288406372,3.502284288406372,0.4248447120189667,1.9909117221832275
110,3.6949448585510254,3.6949448585510254,0.3959899842739105,2.0249242782592773
111,3.6468682289123535,3.6468682289123535,0.4095982015132904,1.3726341724395752
112,3.5760879516601562,3.5760879516601562,0.421875,1.3236722946166992
113,3.7512755393981934,3.7512755393981934,0.3649553656578064,1.8178035020828247
114,3.3451778888702393,3.3451778888702393,0.44847774505615234,1.8075411319732666
115,3.293353796005249,3.293353796005249,0.4734356701374054,1.5496313571929932
116,3.78800106048584,3.78800106048584,0.3627329170703888,1.567711353302002
117,3.4585514068603516,3.4585514068603516,0.4319196343421936,2.147812843322754
118,3.66281795501709,3.66281795501709,0.39849624037742615,1.822697639465332
119,3.7675018310546875,3.7675018310546875,0.3558897376060486,1.8670730590820312
120,3.7385430335998535,3.7385430335998535,0.375,1.366310954093933
121,3.690582275390625,3.690582275390625,0.3861607015132904,1.7956738471984863
122,3.5460002422332764,3.5460002422332764,0.4124223589897156,1.652893304824829
123,3.741983413696289,3.741983413696289,0.37662336230278015,1.3528412580490112
124,3.5444560050964355,3.5444560050964355,0.4118303656578064,1.9942399263381958
125,3.5761985778808594,3.5761985778808594,0.41309523582458496,1.5286235809326172
126,3.905640125274658,3.905640125274658,0.3504464328289032,1.2932630777359009
127,3.8711395263671875,3.8711395263671875,0.3537946343421936,1.6288529634475708
128,3.760918617248535,3.760918617248535,0.37142857909202576,1.4555834531784058
129,3.3458774089813232,3.3458774089813232,0.4542410671710968,1.694603443145752
130,3.7377398014068604,3.7377398014068604,0.39064475893974304,1.7020899057388306
131,3.416095733642578,3.416095733642578,0.44342857599258423,1.6265175342559814
132,3.6929705142974854,3.6929705142974854,0.38947367668151855,1.6002436876296997
133,3.4811363220214844,3.4811363220214844,0.4158163368701935,1.612095594406128
134,3.565526247024536,3.565526247024536,0.4084821343421936,1.442238211631775
135,3.5786235332489014,3.5786235332489014,0.4000000059604645,1.7250089645385742
136,3.343507766723633,3.343507766723633,0.44611528515815735,1.9334673881530762
137,3.7189154624938965,3.7189154624938965,0.3709273040294647,1.6360762119293213
138,3.3893513679504395,3.3893513679504395,0.4419642984867096,1.7601264715194702
139,3.3852503299713135,3.3852503299713135,0.4405762255191803,1.5168837308883667
140,3.636413097381592,3.636413097381592,0.3793911039829254,1.6266427040100098
141,3.6494853496551514,3.6494853496551514,0.371184378862381,1.5510218143463135
142,3.312755823135376,3.312755823135376,0.4576074481010437,1.4849973917007446
143,3.637830972671509,3.637830972671509,0.3738839328289032,1.2935993671417236
144,3.6675686836242676,3.6675686836242676,0.3794642984867096,1.3955329656600952
145,3.49619197845459,3.49619197845459,0.4182754158973694,1.466901421546936
146,3.131744861602783,3.131744861602783,0.4944196343421936,2.348158597946167
147,3.368633985519409,3.368633985519409,0.4430803656578064,1.5824124813079834
148,3.515251874923706,3.515251874923706,0.4183673560619354,2.1652636528015137
149,3.478642702102661,3.478642702102661,0.41208791732788086,1.6669715642929077
150,3.5139756202697754,3.5139756202697754,0.41496598720550537,1.64641535282135
151,3.5823590755462646,3.5823590755462646,0.3917410671710968,1.742384910583496
152,3.5239076614379883,3.5239076614379883,0.4164648950099945,1.776411771774292
153,3.651893138885498,3.651893138885498,0.3928571343421936,1.3758013248443604
154,3.7130956649780273,3.7130956649780273,0.3702857196331024,1.940359354019165
155,3.5792276859283447,3.5792276859283447,0.390625,1.5831280946731567
156,3.465204954147339,3.465204954147339,0.4151785671710968,1.543430209159851
157,3.4048919677734375,3.4048919677734375,0.4239256680011749,1.64226496219635
158,3.508394956588745,3.508394956588745,0.4117647111415863,1.5229721069335938
159,3.2466790676116943,3.2466790676116943,0.450460821390152,1.5722883939743042
160,3.6350929737091064,3.6350929737091064,0.38452380895614624,1.4822494983673096
161,3.419963836669922,3.419963836669922,0.4309927225112915,1.9243559837341309
162,3.4944515228271484,3.4944515228271484,0.4002462923526764,1.456668496131897
163,3.3411307334899902,3.3411307334899902,0.42624855041503906,1.456169843673706
164,3.2310566902160645,3.2310566902160645,0.45476189255714417,1.5087263584136963
165,3.355452060699463,3.355452060699463,0.4412136673927307,1.716788649559021
166,3.607573986053467,3.607573986053467,0.3822055160999298,1.557078242301941
167,3.025143623352051,3.025143623352051,0.49248120188713074,1.6942952871322632
168,3.2750744819641113,3.2750744819641113,0.4358353614807129,1.6947517395019531
169,3.485924005508423,3.485924005508423,0.4182027578353882,1.4089796543121338
170,3.5400843620300293,3.5400843620300293,0.4073660671710968,1.6694802045822144
171,3.4630210399627686,3.4630210399627686,0.40763548016548157,1.8940625190734863
172,3.301384449005127,3.301384449005127,0.4273183047771454,1.69631028175354
173,3.357210159301758,3.357210159301758,0.4285714328289032,1.6997098922729492
174,3.4203948974609375,3.4203948974609375,0.4185267984867096,1.7714438438415527
175,3.419940233230591,3.419940233230591,0.421875,1.4953532218933105
176,3.237717866897583,3.237717866897583,0.4553571343421936,1.8162562847137451
177,3.494176149368286,3.494176149368286,0.4070080816745758,1.8356051445007324
178,3.764249563217163,3.764249563217163,0.366158127784729,1.7890961170196533
179,3.531179189682007,3.531179189682007,0.4006696343421936,1.5022170543670654
180,3.59885311126709,3.59885311126709,0.38050734996795654,1.4164106845855713
181,3.243100166320801,3.243100166320801,0.45106860995292664,1.6357104778289795
182,3.5134518146514893,3.5134518146514893,0.3857142925262451,2.3112189769744873
183,3.4047434329986572,3.4047434329986572,0.42740046977996826,1.8022600412368774
184,3.427394390106201,3.427394390106201,0.4118303656578064,1.902498483657837
185,3.3879482746124268,3.3879482746124268,0.4252232015132904,1.4168837070465088
186,3.4510436058044434,3.4510436058044434,0.3997695744037628,1.5707064867019653
187,3.53204345703125,3.53204345703125,0.39711663126945496,1.407359004020691
188,3.44291090965271,3.44291090965271,0.3928571343421936,1.5545356273651123
189,3.2585017681121826,3.2585017681121826,0.465737521648407,1.5918985605239868
190,3.503865957260132,3.503865957260132,0.3962053656578064,1.523519515991211
191,3.3182926177978516,3.3182926177978516,0.4178571403026581,1.4438799619674683
192,3.349942684173584,3.349942684173584,0.4129464328289032,1.7703907489776611
193,3.534707546234131,3.534707546234131,0.3858267664909363,1.5890772342681885
194,3.479072332382202,3.479072332382202,0.3959899842739105,1.5314406156539917
195,3.2787227630615234,3.2787227630615234,0.4475446343421936,2.3287220001220703
196,3.3602960109710693,3.3602960109710693,0.4274553656578064,1.4675214290618896
197,3.399279832839966,3.399279832839966,0.41536614298820496,1.7538542747497559
198,3.1694369316101074,3.1694369316101074,0.4464285671710968,1.7196102142333984
199,3.342772960662842,3.342772960662842,0.4051339328289032,1.8625494241714478
200,3.6878836154937744,3.6878836154937744,0.3571428656578064,1.7708587646484375
201,3.361253023147583,3.361253023147583,0.4217686951160431,2.113870620727539
202,3.3785784244537354,3.3785784244537354,0.4121365249156952,1.68767511844635
203,2.8427987098693848,2.8427987098693848,0.5162065029144287,2.155613899230957
204,2.9330661296844482,2.9330661296844482,0.4854910671710968,1.6403496265411377
205,3.587564468383789,3.587564468383789,0.3733493387699127,1.6820533275604248
206,3.0121448040008545,3.0121448040008545,0.4910714328289032,1.90971839427948
207,3.2422573566436768,3.2422573566436768,0.4408482015132904,1.5770890712738037
208,3.169513702392578,3.169513702392578,0.44285714626312256,1.634894847869873
209,3.45455002784729,3.45455002784729,0.3917410671710968,1.6373400688171387
210,3.379887342453003,3.379887342453003,0.41871920228004456,1.7221510410308838
211,3.075761556625366,3.075761556625366,0.48083624243736267,1.7496613264083862
212,3.22440767288208,3.22440767288208,0.4308035671710968,2.243175983428955
213,2.9108290672302246,2.9108290672302246,0.4907834231853485,1.639245867729187
214,2.966230630874634,2.966230630874634,0.4732142984867096,1.5824302434921265
215,3.3736815452575684,3.3736815452575684,0.4137931168079376,1.5346407890319824
216,3.3651859760284424,3.3651859760284424,0.40281030535697937,1.6867719888687134
217,3.2966206073760986,3.2966206073760986,0.4185267984867096,1.485855221748352
218,3.4064652919769287,3.4064652919769287,0.4073660671710968,1.6113042831420898
219,3.202906847000122,3.202906847000122,0.4408482015132904,1.4549109935760498
220,3.3286702632904053,3.3286702632904053,0.4162946343421936,2.320791482925415
221,3.205439567565918,3.205439567565918,0.4486422538757324,1.9628783464431763
222,3.236741542816162,3.236741542816162,0.4453125,1.7384834289550781
223,3.296781301498413,3.296781301498413,0.4363839328289032,1.7936062812805176
224,3.745044231414795,3.745044231414795,0.3412042558193207,1.7452447414398193
225,3.3179972171783447,3.3179972171783447,0.4263392984867096,2.390333652496338
226,3.2858328819274902,3.2858328819274902,0.4089861810207367,1.9347013235092163
227,3.418365478515625,3.418365478515625,0.41041162610054016,1.829962134361267
228,3.342012405395508,3.342012405395508,0.4051339328289032,1.939492106437683
229,3.192359447479248,3.192359447479248,0.45927903056144714,2.080320119857788
230,3.1869583129882812,3.1869583129882812,0.4186335504055023,1.7034215927124023
231,2.9261388778686523,2.9261388778686523,0.46980854868888855,1.788875699043274
232,3.2355360984802246,3.2355360984802246,0.4363839328289032,1.6483949422836304
233,3.466182231903076,3.466182231903076,0.38842976093292236,1.6590945720672607
234,3.194317579269409,3.194317579269409,0.4587053656578064,1.7769619226455688
235,3.1114540100097656,3.1114540100097656,0.45199063420295715,1.8002204895019531
236,3.144033193588257,3.144033193588257,0.4397321343421936,1.4859505891799927
237,3.2048492431640625,3.2048492431640625,0.4296875,1.7988845109939575
238,3.431481122970581,3.431481122970581,0.402494341135025,1.7920604944229126
239,3.175792932510376,3.175792932510376,0.45385587215423584,2.085385799407959
240,3.062223434448242,3.062223434448242,0.45132744312286377,1.606095790863037
241,3.087780475616455,3.087780475616455,0.44950738549232483,1.742620587348938
242,2.9524714946746826,2.9524714946746826,0.4642857015132904,2.0244336128234863
243,3.4537243843078613,3.4537243843078613,0.3805803656578064,2.0999624729156494
244,3.3122060298919678,3.3122060298919678,0.4047619104385376,1.6892197132110596
245,3.3607070446014404,3.3607070446014404,0.3973214328289032,1.5026566982269287
246,3.104755401611328,3.104755401611328,0.4464285671710968,1.6166774034500122
247,3.1207783222198486,3.1207783222198486,0.4575892984867096,1.5717328786849976
248,3.3493402004241943,3.3493402004241943,0.4004499316215515,1.7293100357055664
249,3.2857143878936768,3.2857143878936768,0.4051339328289032,2.002840042114258
250,3.451932430267334,3.451932430267334,0.3872767984867096,1.8979606628417969
251,2.994310140609741,2.994310140609741,0.4674185514450073,1.6137551069259644
252,3.3195550441741943,3.3195550441741943,0.4059523940086365,1.6908683776855469
253,3.426616907119751,3.426616907119751,0.38857144117355347,2.189872980117798
254,3.19266939163208,3.19266939163208,0.4151785671710968,1.6851122379302979
255,3.4934399127960205,3.4934399127960205,0.3783482015132904,1.7060890197753906
256,2.99526047706604,2.99526047706604,0.4665178656578064,1.7473819255828857
257,3.2668282985687256,3.2668282985687256,0.4229910671710968,1.7413907051086426
258,3.2084012031555176,3.2084012031555176,0.42612943053245544,2.10845685005188
259,3.209381341934204,3.209381341934204,0.3883116841316223,1.7617391347885132
260,3.4442994594573975,3.4442994594573975,0.39438340067863464,1.8691695928573608
261,3.4169938564300537,3.4169938564300537,0.3911007046699524,1.5722551345825195
262,3.1248550415039062,3.1248550415039062,0.4546583890914917,1.7321346998214722
263,3.2214412689208984,3.2214412689208984,0.43697479367256165,2.2131950855255127
264,3.3244879245758057,3.3244879245758057,0.42048516869544983,2.0562992095947266
265,3.05400013923645,3.05400013923645,0.4419642984867096,1.8724664449691772
266,3.127375364303589,3.127375364303589,0.4397321343421936,1.5410056114196777
267,3.429208278656006,3.429208278656006,0.37935173511505127,1.965186357498169
268,3.484053373336792,3.484053373336792,0.38498789072036743,2.128089427947998
269,3.3790972232818604,3.3790972232818604,0.38639456033706665,2.054131269454956
270,3.342662811279297,3.342662811279297,0.3917410671710968,1.5169274806976318
271,3.141321897506714,3.141321897506714,0.4309723973274231,1.8742306232452393
272,3.0395190715789795,3.0395190715789795,0.4676339328289032,1.8070334196090698
273,3.24584698677063,3.24584698677063,0.4185267984867096,1.8267632722854614
274,3.2940831184387207,3.2940831184387207,0.4115646183490753,1.870391607284546
275,3.4019405841827393,3.4019405841827393,0.3794642984867096,1.631396770477295
276,3.0301671028137207,3.0301671028137207,0.4761904776096344,2.619147300720215
277,3.565221071243286,3.565221071243286,0.3709483742713928,2.038004159927368
278,3.1791369915008545,3.1791369915008545,0.421875,1.6662309169769287
279,3.1698429584503174,3.1698429584503174,0.41736695170402527,1.6482298374176025
280,2.8081321716308594,2.8081321716308594,0.49642857909202576,1.9000685214996338
281,3.131101131439209,3.131101131439209,0.42037472128868103,1.6019198894500732
282,2.946077823638916,2.946077823638916,0.47252747416496277,1.8507061004638672
283,3.0378596782684326,3.0378596782684326,0.4430803656578064,1.618727207183838
284,3.078082799911499,3.078082799911499,0.42312926054000854,1.986812949180603
285,3.2179439067840576,3.2179439067840576,0.4186704456806183,2.163520574569702
286,3.3129422664642334,3.3129422664642334,0.39830508828163147,2.010256767272949
287,3.0954301357269287,3.0954301357269287,0.4397321343421936,1.8502702713012695
288,3.205869436264038,3.205869436264038,0.4129464328289032,2.232555866241455
289,3.3191866874694824,3.3191866874694824,0.3858363926410675,1.6346074342727661
290,3.2426092624664307,3.2426092624664307,0.4118303656578064,1.6218621730804443
291,3.2435150146484375,3.2435150146484375,0.3956916034221649,1.6934396028518677
292,3.0956902503967285,3.0956902503967285,0.4452380836009979,1.9016022682189941
293,2.95019268989563,2.95019268989563,0.4475446343421936,2.06807279586792
294,3.173792600631714,3.173792600631714,0.3984375,1.7085673809051514
295,3.5869085788726807,3.5869085788726807,0.35775336623191833,2.3070430755615234
296,3.301260471343994,3.301260471343994,0.3928571343421936,1.8830240964889526
297,3.058805227279663,3.058805227279663,0.4441964328289032,1.9194374084472656
298,3.1468505859375,3.1468505859375,0.4319196343421936,1.7137863636016846
299,3.1547958850860596,3.1547958850860596,0.42016807198524475,1.6977627277374268
300,2.9668326377868652,2.9668326377868652,0.4509316682815552,1.9835872650146484
301,3.283421277999878,3.283421277999878,0.4007263779640198,1.7363229990005493
302,3.4380738735198975,3.4380738735198975,0.3772321343421936,1.7687768936157227
303,3.145502805709839,3.145502805709839,0.4252232015132904,1.5933091640472412
304,3.0337464809417725,3.0337464809417725,0.4352678656578064,1.8118326663970947
305,3.0035200119018555,3.0035200119018555,0.4445812702178955,1.8472106456756592
306,2.795389413833618,2.795389413833618,0.5011337995529175,1.7588441371917725
307,3.0021238327026367,3.0021238327026367,0.44581282138824463,2.0017640590667725
308,3.138538122177124,3.138538122177124,0.4051339328289032,1.5030072927474976
309,2.8589420318603516,2.8589420318603516,0.4708571434020996,1.5947166681289673
310,3.431246280670166,3.431246280670166,0.3660714328289032,2.041975736618042
311,3.0336785316467285,3.0336785316467285,0.43114542961120605,1.7231652736663818
312,3.0788917541503906,3.0788917541503906,0.41709184646606445,2.130267381668091
313,3.273076295852661,3.273076295852661,0.407665491104126,2.312520742416382
314,3.0055079460144043,3.0055079460144043,0.4520089328289032,1.7348694801330566
315,2.863713264465332,2.863713264465332,0.44700461626052856,1.6885110139846802
316,3.2712795734405518,3.2712795734405518,0.38211381435394287,1.7246198654174805
317,3.0739948749542236,3.0739948749542236,0.43868520855903625,2.5604665279388428
318,3.16304612159729,3.16304612159729,0.4185267984867096,1.7576628923416138
319,2.9507017135620117,2.9507017135620117,0.4519704580307007,2.2239766120910645
320,3.1007919311523438,3.1007919311523438,0.4263392984867096,1.6790626049041748
321,3.041846752166748,3.041846752166748,0.4207589328289032,1.6192892789840698
322,3.008606433868408,3.008606433868408,0.4408482015132904,1.7444761991500854
323,2.86297607421875,2.86297607421875,0.4676339328289032,2.0388834476470947
324,2.9951395988464355,2.9951395988464355,0.4520089328289032,1.735892653465271
325,2.8842122554779053,2.8842122554779053,0.48076921701431274,2.1497976779937744
326,2.8449277877807617,2.8449277877807617,0.4601770043373108,1.6888165473937988
327,3.1793439388275146,3.1793439388275146,0.3937007784843445,1.767042636871338
328,2.8891568183898926,2.8891568183898926,0.46721312403678894,1.6998887062072754
329,2.9374372959136963,2.9374372959136963,0.43869516253471375,1.6573172807693481
330,2.7794620990753174,2.7794620990753174,0.4799107015132904,1.6895354986190796
331,3.3089845180511475,3.3089845180511475,0.3761160671710968,2.0541329383850098
332,2.829349994659424,2.829349994659424,0.46328437328338623,1.7013176679611206
333,2.8000800609588623,2.8000800609588623,0.4419642984867096,1.537055492401123
334,2.7501604557037354,2.7501604557037354,0.4923258423805237,2.072723627090454
335,2.885505199432373,2.885505199432373,0.4555984437465668,1.8482017517089844
336,3.1845502853393555,3.1845502853393555,0.4089861810207367,1.7287291288375854
337,3.3481924533843994,3.3481924533843994,0.3738839328289032,2.1134376525878906
338,2.668095588684082,2.668095588684082,0.49468713998794556,1.5278279781341553
339,3.190291404724121,3.190291404724121,0.41087231040000916,1.9230902194976807
340,3.0802149772644043,3.0802149772644043,0.4207589328289032,1.814253330230713
341,3.1837778091430664,3.1837778091430664,0.40270936489105225,2.0656843185424805
342,3.238100290298462,3.238100290298462,0.3895089328289032,2.235118865966797
343,3.0014991760253906,3.0014991760253906,0.4182027578353882,1.8631315231323242
344,2.6639606952667236,2.6639606952667236,0.4988839328289032,2.728785753250122
345,3.0205140113830566,3.0205140113830566,0.4107142984867096,1.7592111825942993
346,2.9378974437713623,2.9378974437713623,0.4252232015132904,1.518524408340454
347,2.9032132625579834,2.9032132625579834,0.4408482015132904,1.671439528465271
348,3.101290464401245,3.101290464401245,0.40685713291168213,1.957370638847351
349,3.0762808322906494,3.0762808322906494,0.43565526604652405,2.074042797088623
350,3.089500904083252,3.089500904083252,0.40408164262771606,2.0998666286468506
351,2.8559763431549072,2.8559763431549072,0.44720497727394104,1.631674885749817
352,3.07452392578125,3.07452392578125,0.4129464328289032,1.8394562005996704
353,3.1717967987060547,3.1717967987060547,0.3928571343421936,2.2569844722747803
354,3.082155466079712,3.082155466079712,0.3984375,1.8460010290145874
355,2.982455253601074,2.982455253601074,0.42612943053245544,1.8652138710021973
356,3.1600685119628906,3.1600685119628906,0.38260868191719055,1.7458913326263428
357,3.010167360305786,3.010167360305786,0.4056122303009033,1.8573209047317505
358,2.680424928665161,2.680424928665161,0.5011160969734192,1.9386969804763794
359,3.0519042015075684,3.0519042015075684,0.3945578336715698,1.9525443315505981
360,3.0971858501434326,3.0971858501434326,0.3995535671710968,1.7004592418670654
361,3.1115798950195312,3.1115798950195312,0.4029017984867096,1.8130611181259155
362,2.653210163116455,2.653210163116455,0.4873015880584717,1.9219177961349487
363,2.8236606121063232,2.8236606121063232,0.4585253596305847,2.086526393890381
364,3.150219440460205,3.150219440460205,0.3872767984867096,1.7014352083206177
365,2.768998146057129,2.768998146057129,0.47204968333244324,2.0909526348114014
366,2.907054901123047,2.907054901123047,0.4601770043373108,2.0292959213256836
367,2.8674001693725586,2.8674001693725586,0.440377801656723,1.5002601146697998
368,3.1083154678344727,3.1083154678344727,0.3956044018268585,2.3431780338287354
369,2.906348943710327,2.906348943710327,0.443793922662735,1.7487860918045044
370,2.8871445655822754,2.8871445655822754,0.4430803656578064,1.983841061592102
371,3.001570463180542,3.001570463180542,0.4140625,2.266188144683838
372,2.8215506076812744,2.8215506076812744,0.4564732015132904,1.7702313661575317
373,2.6063032150268555,2.6063032150268555,0.48906049132347107,1.806799054145813
374,2.8741934299468994,2.8741934299468994,0.4497767984867096,1.8130748271942139
375,2.8328845500946045,2.8328845500946045,0.4497767984867096,2.044342041015625
376,3.1305346488952637,3.1305346488952637,0.3872767984867096,1.657335877418518
377,2.917536973953247,2.917536973953247,0.4508928656578064,1.9799922704696655
378,2.7766432762145996,2.7766432762145996,0.45644599199295044,2.0289618968963623
379,2.9338884353637695,2.9338884353637695,0.43129250407218933,2.099151134490967
380,2.7396273612976074,2.7396273612976074,0.4620535671710968,2.000230550765991
381,3.27701473236084,3.27701473236084,0.33766233921051025,2.3361504077911377
382,3.1035799980163574,3.1035799980163574,0.3850446343421936,1.6753617525100708
383,2.7596962451934814,2.7596962451934814,0.4497767984867096,1.7910844087600708
